region,stim_id,aggressive,attractive,caring,confident,dominant,emostable,intelligent,mean,responsible,sociable,trustworthy,unhappy,weird
Middle East,WF-205,5.291666666666667,6.45,4.90625,6.388888888888889,5.95,6.375,6.071428571428571,5.55,6.055555555555555,4.433333333333334,4.5,3.8214285714285716,3.1
Middle East,WF-208,2.75,5.45,5.65625,3.9444444444444446,4.25,5.375,5.571428571428571,4.85,5.388888888888889,4.166666666666667,5.833333333333333,4.476190476190476,3.5
Middle East,WF-210,4.833333333333333,3.45,3.84375,3.388888888888889,4.05,4.375,3.892857142857143,6.4,4.444444444444445,3.1,3.6666666666666665,4.5,6.5
Middle East,WF-211,3.4166666666666665,6.4,5.5625,5.777777777777778,5.75,5.5625,5.928571428571429,5.1,6.166666666666667,5.666666666666667,5.166666666666667,4.0476190476190474,2.6
Middle East,WF-215,5.5,4.7,4.5625,4.333333333333333,4.2,5.625,3.75,5.95,5.444444444444445,4.666666666666667,3.5,3.5595238095238093,5.9
Middle East,WF-220,3.2083333333333335,5.25,6.40625,6.222222222222222,5,6.9375,5.821428571428571,5.1,6,6.033333333333333,5.722222222222222,3.0952380952380953,2.1
Middle East,WF-226,3.6666666666666665,3.95,5.15625,3.8333333333333335,4.55,5.4375,3.4642857142857144,4,5.166666666666667,5.133333333333334,4.277777777777778,4.011904761904762,5.4
Middle East,WF-242,2.9166666666666665,5.65,7.03125,5.833333333333333,5.25,6.125,5.678571428571429,3.7,6.5,5.533333333333333,5.555555555555555,4.166666666666667,2
Middle East,WF-252,4.416666666666667,5.35,5.0625,5.555555555555555,5.45,5.5625,4.678571428571429,5.7,5.944444444444445,5.266666666666667,3.6666666666666665,4.238095238095238,3.7
Middle East,WM-003,4.416666666666667,5.4,4.375,5.722222222222222,4.8,4.8125,5.571428571428571,5.3,5.666666666666667,4.066666666666666,4.777777777777778,3.9642857142857144,2.7
Middle East,WM-009,4.625,4.85,4.71875,5.333333333333333,4.95,5.125,5.785714285714286,5,6.222222222222222,4.866666666666666,6.166666666666667,4.7023809523809526,3.2
Middle East,WM-016,5.458333333333333,5.85,3.84375,5.111111111111111,5.1,4.1875,5.285714285714286,5.95,5.333333333333333,4.166666666666667,4.055555555555555,4.9523809523809526,3.6
Middle East,WM-039,4.291666666666667,4.05,3.375,3.1666666666666665,2.55,3.9375,4.607142857142857,4.15,4.444444444444445,4.066666666666666,4.722222222222222,5.023809523809524,4.3
Middle East,WM-211,4.583333333333333,5.05,4.90625,5.222222222222222,5.85,5.125,6,4.8,6.444444444444445,4.566666666666666,4.555555555555555,4.619047619047619,4.3
Middle East,WM-213,3.5,5.6,5.5625,5.611111111111111,4.5,6.8125,5.035714285714286,4.85,6,6.233333333333333,5.611111111111111,3.2857142857142856,2.7
Middle East,WM-216,3.9166666666666665,3.65,3.84375,3.2777777777777777,4.5,3.9375,5.035714285714286,5.6,5.222222222222222,4.3,4.111111111111111,5.5476190476190474,4.6
Middle East,WM-217,6.125,4.05,3.9375,4.222222222222222,4,5.625,4.678571428571429,4.9,4.833333333333333,3.6333333333333333,4.888888888888889,4.857142857142857,3.8
Middle East,WM-229,4.916666666666667,4.05,3.71875,4.055555555555555,4.15,3.5,4.964285714285714,4.6,5.222222222222222,3.9,5.222222222222222,6,4.7
Middle East,WM-236,4.333333333333333,3.8,3.59375,3.1666666666666665,3.6,4.1875,4.785714285714286,4.4,4.277777777777778,4.033333333333333,4.555555555555555,5.464285714285714,5.3
Middle East,WM-237,3.9166666666666665,4.15,4.15625,3.6666666666666665,4.8,4.25,4.607142857142857,4.35,4.833333333333333,4.5,4.666666666666667,4.976190476190476,5.1
Middle East,WM-242,5.375,4.95,4.53125,5.5,5.5,4,5.464285714285714,5.35,5.5,4.966666666666667,4.833333333333333,4.642857142857143,2.4
Middle East,WM-243,6.583333333333333,3.9,3.46875,4.666666666666667,5.85,4.0625,4.857142857142857,6.7,4.666666666666667,2.6333333333333333,3.388888888888889,5.4523809523809526,6.1
Middle East,WM-244,4.166666666666667,3.65,5.8125,5.333333333333333,5.1,5.6875,4.821428571428571,5.05,5.5,6.233333333333333,4.666666666666667,3.0595238095238093,4.6
Middle East,WM-256,4.583333333333333,3.75,4.59375,4.722222222222222,4.65,4.1875,4,4.85,6.555555555555555,4.266666666666667,3.9444444444444446,4.345238095238095,4
Scandinavia,AF-203,4.107142857142857,4.153846153846154,4.875,4.033333333333333,3.7916666666666665,5.224137931034483,4.823529411764706,2.95,6.138888888888889,4.75,5.428571428571429,4.28125,4.222222222222222
Scandinavia,AF-204,3.642857142857143,2.6923076923076925,5.175,4.033333333333333,2.9583333333333335,4.5344827586206895,5.176470588235294,2.9,5.388888888888889,4.138888888888889,5.392857142857143,5.25,5.111111111111111
Scandinavia,AF-205,4.214285714285714,4.576923076923077,4.175,4.966666666666667,4.375,5.224137931034483,5.529411764705882,2.9,6.055555555555555,4.222222222222222,5.357142857142857,4.375,4.222222222222222
Scandinavia,AF-209,3.5357142857142856,3.3846153846153846,5.25,4.866666666666666,3.5,5.724137931034483,4.852941176470588,2.65,5.638888888888889,4.555555555555555,5.839285714285714,3.25,3.9444444444444446
Scandinavia,AF-211,2.9285714285714284,2.730769230769231,4.625,4,3.5,4.775862068965517,5.647058823529412,2.65,5,4.111111111111111,5.428571428571429,5.15625,3.7222222222222223
Scandinavia,AF-212,2.857142857142857,2.6538461538461537,4.45,3.6666666666666665,2.5,4.413793103448276,4.647058823529412,2.9,5,4.194444444444445,4.589285714285714,4.40625,6.666666666666667
Scandinavia,AF-222,3.7142857142857144,3.269230769230769,4.175,4.233333333333333,4.166666666666667,4.827586206896552,4.970588235294118,3.65,5.277777777777778,3.9722222222222223,4.928571428571429,4.4375,5.388888888888889
Scandinavia,AF-224,3.8214285714285716,3.5384615384615383,4.95,5.833333333333333,4.958333333333333,5.396551724137931,5.617647058823529,3.4,5.916666666666667,4.722222222222222,5.107142857142857,4.71875,5.388888888888889
Scandinavia,AF-228,4.214285714285714,4.6923076923076925,4.55,5.866666666666666,5.541666666666667,5.327586206896552,5.676470588235294,3.25,6.277777777777778,4.861111111111111,5.910714285714286,3.71875,3.5
Scandinavia,AF-229,3.5,4.346153846153846,5,5.333333333333333,5.166666666666667,5.620689655172414,5.529411764705882,2.8,6.305555555555555,4.611111111111111,5.875,4.0625,3.888888888888889
Scandinavia,AF-230,3.5357142857142856,4.3076923076923075,4.675,4.566666666666666,4.125,5.172413793103448,6.176470588235294,3.05,6.25,4.527777777777778,5.732142857142857,4.96875,2.7777777777777777
Scandinavia,AF-245,3.0714285714285716,3.4615384615384617,4.85,5.933333333333334,5.75,5.758620689655173,5.411764705882353,3.1,6,4.888888888888889,5.642857142857143,3.25,5.388888888888889
Scandinavia,AF-248,3.392857142857143,4.846153846153846,5.6,5.7,5.583333333333333,5.775862068965517,5.970588235294118,2.75,5.972222222222222,5.055555555555555,5.982142857142857,4.1875,3.3333333333333335
Scandinavia,AF-250,3.4642857142857144,4.615384615384615,5.25,5.333333333333333,4.208333333333333,6.017241379310345,5.5588235294117645,3.3,6.111111111111111,5.138888888888889,5.785714285714286,3.59375,3.8333333333333335
Scandinavia,AF-255,4.964285714285714,4.769230769230769,4.05,6.433333333333334,6.5,5.275862068965517,5.617647058823529,3.4,5.861111111111111,4.472222222222222,5.625,4.34375,3.0555555555555554
Scandinavia,AM-201,3.9642857142857144,2.6538461538461537,3.725,4.766666666666667,3.9583333333333335,5.155172413793103,5.882352941176471,2.75,5.388888888888889,3.361111111111111,4.75,4.46875,4.944444444444445
Scandinavia,AM-202,4.821428571428571,2.423076923076923,3.625,4.433333333333334,3.8333333333333335,5,4.911764705882353,3.4,5.166666666666667,3.4444444444444446,4.321428571428571,4.3125,5.833333333333333
Scandinavia,AM-204,3.2142857142857144,3.1538461538461537,4.55,4.833333333333333,3.5416666666666665,5.258620689655173,5.235294117647059,3.2,5.277777777777778,4,4.964285714285714,3.84375,5.722222222222222
Scandinavia,AM-205,3.4642857142857144,2.5,4.375,5.333333333333333,4.916666666666667,5.672413793103448,5.823529411764706,4.05,5.916666666666667,4.138888888888889,5.410714285714286,3.65625,3.4444444444444446
Scandinavia,AM-209,2.9642857142857144,2.8846153846153846,4.55,5.7,3.375,6.068965517241379,6.352941176470588,2.8,6.027777777777778,4.527777777777778,5.982142857142857,3.375,3.611111111111111
Scandinavia,AM-210,3.392857142857143,3.076923076923077,3.675,6.2,4.041666666666667,5.706896551724138,6.117647058823529,3.3,6.083333333333333,4.166666666666667,5.178571428571429,4.625,4.277777777777778
Scandinavia,AM-211,4.178571428571429,3.269230769230769,4.6,6.233333333333333,5.583333333333333,5.982758620689655,6.352941176470588,3.4,5.777777777777778,4.861111111111111,5.642857142857143,3.375,3.5555555555555554
Scandinavia,AM-225,3.7857142857142856,2.576923076923077,4.475,4.266666666666667,4,5.120689655172414,5.323529411764706,3.45,5,3.611111111111111,5.160714285714286,4.28125,4
Scandinavia,AM-229,4,2.8461538461538463,4.075,6.366666666666666,4.666666666666667,5.431034482758621,5.235294117647059,4.15,5.388888888888889,4.361111111111111,4.5,3.59375,4.888888888888889
Scandinavia,AM-231,2.9642857142857144,2.8461538461538463,4.925,5.766666666666667,3.375,5.810344827586207,5.529411764705882,2.85,5.361111111111111,4.722222222222222,5.428571428571429,3.34375,4.611111111111111
Scandinavia,AM-237,4.214285714285714,3.3076923076923075,4.225,4.666666666666667,5,5.137931034482759,4.852941176470588,3.95,4.722222222222222,4.111111111111111,5.160714285714286,4.78125,5.055555555555555
Scandinavia,AM-238,3.892857142857143,3.0384615384615383,3.85,5.166666666666667,4.583333333333333,5.568965517241379,6.382352941176471,3.1,6.055555555555555,4.305555555555555,5.517857142857143,4.875,3.611111111111111
Scandinavia,AM-243,3.5714285714285716,4,4.475,5.366666666666666,4.083333333333333,6.0344827586206895,5.882352941176471,2.95,5.638888888888889,4.611111111111111,5.196428571428571,4.5625,3.7222222222222223
Scandinavia,AM-246,3,3.269230769230769,5.025,5.966666666666667,3.9583333333333335,6.327586206896552,5.794117647058823,3,5.666666666666667,4.777777777777778,5.589285714285714,3.34375,3.2222222222222223
Scandinavia,AM-250,4,3.3461538461538463,3.775,5.033333333333333,3.875,5.241379310344827,5.470588235294118,3.35,5.055555555555555,4.083333333333333,4.875,4.9375,4.833333333333333
Scandinavia,BF-003,2.7857142857142856,4,6.4,5.033333333333333,3.5,5.9655172413793105,5.4411764705882355,2.3,5.722222222222222,5.527777777777778,6.357142857142857,2.84375,2.7222222222222223
Scandinavia,BF-004,5.107142857142857,3.0384615384615383,4.45,4.233333333333333,4.5,4.362068965517241,4.4411764705882355,2.9,5.277777777777778,3.5833333333333335,4.571428571428571,5.75,3.3333333333333335
Scandinavia,BF-005,4.642857142857143,4.615384615384615,5.15,6.066666666666666,4.958333333333333,5.689655172413793,5.352941176470588,3.05,5.916666666666667,4.833333333333333,5.982142857142857,4.21875,4.055555555555555
Scandinavia,BF-007,4.75,2.1538461538461537,4.1,2.933333333333333,3.3333333333333335,4.379310344827586,3.2941176470588234,4.05,4.416666666666667,3.4166666666666665,4.107142857142857,5.90625,5
Scandinavia,BF-008,3.7142857142857144,2.730769230769231,4.675,5.533333333333333,3.625,4.896551724137931,4.029411764705882,3.5,4.916666666666667,4.666666666666667,4.714285714285714,4.40625,4.333333333333333
Scandinavia,BF-018,3.4642857142857144,3.923076923076923,5.15,5.4,4.666666666666667,6.0344827586206895,5,2.75,6.305555555555555,5.333333333333333,5.857142857142857,3.625,3.0555555555555554
Scandinavia,BF-020,2.7857142857142856,3,6.15,5.533333333333333,4.083333333333333,6.120689655172414,4.352941176470588,2.15,5.444444444444445,5.472222222222222,6.107142857142857,3.03125,5.5
Scandinavia,BF-035,4.464285714285714,3.230769230769231,4.9,6.333333333333333,5.208333333333333,5.344827586206897,4.735294117647059,2.75,5.75,4.638888888888889,5.303571428571429,3.34375,3.3333333333333335
Scandinavia,BF-047,4.892857142857143,2.423076923076923,3.9,4.9,4.833333333333333,4.655172413793103,4.235294117647059,3.15,5.444444444444445,4,4.535714285714286,3.75,6.555555555555555
Scandinavia,BF-201,3.892857142857143,4.923076923076923,5.825,6.433333333333334,5.458333333333333,6.379310344827586,6.205882352941177,2.7,6.361111111111111,5.472222222222222,5.964285714285714,4.03125,3
Scandinavia,BF-210,2.7142857142857144,4.653846153846154,6.125,7.066666666666666,4.541666666666667,6.689655172413793,5.735294117647059,1.95,6.833333333333333,6.472222222222222,6.535714285714286,2.78125,3.5555555555555554
Scandinavia,BF-241,3.357142857142857,5.461538461538462,5.775,6.4,5.416666666666667,6.103448275862069,6.382352941176471,2.75,6.666666666666667,5.888888888888889,6.285714285714286,3.8125,1.9444444444444444
Scandinavia,BF-244,3.7142857142857144,4.923076923076923,5.075,6.7,6.333333333333333,6,5.794117647058823,2.4,6.611111111111111,5.027777777777778,6.553571428571429,3.96875,2.888888888888889
Scandinavia,BF-247,3.642857142857143,4.730769230769231,5.325,6.233333333333333,5.416666666666667,5.9655172413793105,6.294117647058823,2.95,6.083333333333333,5.111111111111111,6.196428571428571,3.5625,2.6666666666666665
Scandinavia,BF-250,4.75,4.538461538461538,5.425,6.466666666666667,6.166666666666667,5.948275862068965,5.970588235294118,3.05,6.583333333333333,5.277777777777778,6.392857142857143,3.34375,3.1666666666666665
Scandinavia,BM-002,4.035714285714286,4.384615384615385,5.2,6.633333333333334,5.5,5.931034482758621,5.147058823529412,3.85,5.916666666666667,5.027777777777778,5.696428571428571,3.25,4.166666666666667
Scandinavia,BM-017,4.821428571428571,2.9615384615384617,4.9,5.066666666666666,4.75,4.931034482758621,4.264705882352941,3.8,5.194444444444445,3.9722222222222223,4.625,4.5,4.833333333333333
Scandinavia,BM-027,2.4285714285714284,3.8846153846153846,5.975,6.166666666666667,4.166666666666667,6.551724137931035,5.823529411764706,2.85,6.555555555555555,5.611111111111111,6.160714285714286,2.78125,2.611111111111111
Scandinavia,BM-030,3.142857142857143,2.576923076923077,5.4,6.4,4.25,6.068965517241379,5.0588235294117645,3.05,5.777777777777778,5.055555555555555,5.214285714285714,2.8125,3.4444444444444446
Scandinavia,BM-032,4.142857142857143,3.6538461538461537,5.875,6.266666666666667,5.5,6.258620689655173,5.294117647058823,3.3,5.777777777777778,4.638888888888889,5.803571428571429,3.4375,3.2777777777777777
Scandinavia,BM-040,3.357142857142857,3.076923076923077,4.75,4.533333333333333,3.5416666666666665,5.551724137931035,3.9411764705882355,3.2,5.583333333333333,4.333333333333333,4.946428571428571,3.8125,3.7777777777777777
Scandinavia,BM-202,4.071428571428571,2.730769230769231,3.65,4.066666666666666,2.9583333333333335,4.517241379310345,3.588235294117647,3.15,4.361111111111111,3.111111111111111,4.017857142857143,5.1875,4.833333333333333
Scandinavia,BM-210,4.857142857142857,4.884615384615385,5.65,5.833333333333333,5.791666666666667,6.155172413793103,5.911764705882353,3.8,5.888888888888889,4.611111111111111,5.946428571428571,4.8125,2.3333333333333335
Scandinavia,BM-211,4.321428571428571,2.576923076923077,4.25,4.633333333333334,4.25,5.275862068965517,4.294117647058823,3.05,5.083333333333333,3.8055555555555554,4.607142857142857,4.15625,5.222222222222222
Scandinavia,BM-219,4.785714285714286,2.3076923076923075,3.275,4.5,2.7916666666666665,3.7758620689655173,3.323529411764706,4.35,3.5833333333333335,3.2777777777777777,3.1607142857142856,5.84375,5.277777777777778
Scandinavia,BM-226,3.4285714285714284,2.4615384615384617,4.5,4.3,3.125,5.724137931034483,4.382352941176471,2.8,5.638888888888889,4.166666666666667,5.125,4.375,5.722222222222222
Scandinavia,BM-227,4.321428571428571,5.346153846153846,4.625,5.666666666666667,5.125,5.948275862068965,5.235294117647059,3.1,5.583333333333333,5,5.464285714285714,3.9375,4.333333333333333
Scandinavia,BM-238,4.928571428571429,2.423076923076923,3.525,3.8,3.75,4.189655172413793,4.088235294117647,4.7,4.527777777777778,3.3055555555555554,3.8035714285714284,5.03125,5.888888888888889
Scandinavia,BM-250,2.9642857142857144,3.8846153846153846,5.525,6.166666666666667,5,6.448275862068965,5.617647058823529,2.8,6.166666666666667,5.138888888888889,6.196428571428571,3.6875,3.7222222222222223
Scandinavia,BM-253,3.857142857142857,2.6923076923076925,4.45,6.566666666666666,4.625,5.689655172413793,4.4411764705882355,3.3,5.166666666666667,4.833333333333333,4.553571428571429,3.53125,5.388888888888889
Scandinavia,LF-202,4.321428571428571,2.6538461538461537,4,4.2,4.833333333333333,5.310344827586207,3.911764705882353,3.75,5.083333333333333,4.305555555555555,4.785714285714286,4.1875,4.277777777777778
Scandinavia,LF-206,5.678571428571429,4.6923076923076925,3.725,5.6,5.291666666666667,4.741379310344827,4.970588235294118,5.1,4.888888888888889,3.8055555555555554,4.660714285714286,5.15625,3.2222222222222223
Scandinavia,LF-208,4.571428571428571,2.4615384615384617,3.95,4.1,3.5833333333333335,4.603448275862069,4.205882352941177,2.75,4.638888888888889,3.7777777777777777,4.428571428571429,4.75,4.833333333333333
Scandinavia,LF-209,3.0357142857142856,4.653846153846154,6.075,5.1,3.5416666666666665,5.517241379310345,5,2.15,5.666666666666667,5.555555555555555,6,4.0625,2.3333333333333335
Scandinavia,LF-210,4.071428571428571,3.923076923076923,4.575,4.5,4.291666666666667,4.931034482758621,4.764705882352941,2.95,5.222222222222222,4.5,5.053571428571429,5.1875,2.6666666666666665
Scandinavia,LF-213,3.6785714285714284,3.4615384615384617,4.55,4.633333333333334,4.666666666666667,4.620689655172414,5.147058823529412,2.85,5.361111111111111,4,4.857142857142857,5.375,3.9444444444444446
Scandinavia,LF-216,5.214285714285714,2.730769230769231,3.65,4.1,4.791666666666667,4.672413793103448,3.9411764705882355,3.55,4.861111111111111,3.4444444444444446,4.625,4.84375,4.777777777777778
Scandinavia,LF-219,4.214285714285714,4.230769230769231,4.675,5.133333333333334,4.666666666666667,5.172413793103448,5.205882352941177,3.45,5.75,4.416666666666667,5.232142857142857,4.625,2.5555555555555554
Scandinavia,LF-220,3.8214285714285716,2.5384615384615383,4.5,4.3,3.8333333333333335,5.137931034482759,4.147058823529412,2.25,4.777777777777778,4.25,5.803571428571429,4.40625,4.277777777777778
Scandinavia,LF-226,5.142857142857143,3.6923076923076925,4.025,4.666666666666667,5.541666666666667,4.620689655172414,5.088235294117647,3.9,4.777777777777778,4.166666666666667,4.714285714285714,5,3.6666666666666665
Scandinavia,LF-228,3.2857142857142856,3.423076923076923,4.925,4.3,3.75,5.379310344827586,5.4411764705882355,2.75,5.222222222222222,4.555555555555555,5.839285714285714,4.0625,3.7222222222222223
Scandinavia,LF-235,4.035714285714286,4.615384615384615,4.525,5.033333333333333,4,5.344827586206897,5.176470588235294,3.1,6,4.416666666666667,5.232142857142857,4.3125,3.2777777777777777
Scandinavia,LF-241,4.821428571428571,5.230769230769231,4.825,5.966666666666667,5.916666666666667,5.758620689655173,5.5588235294117645,3.25,6.805555555555555,4.972222222222222,5.607142857142857,4.46875,2.6666666666666665
Scandinavia,LF-253,5.178571428571429,2.6538461538461537,3.875,4.066666666666666,3.875,4.672413793103448,4.147058823529412,3.85,4.916666666666667,4.138888888888889,4.5,4.4375,5.777777777777778
Scandinavia,LF-254,4.285714285714286,3.8461538461538463,3.95,4.5,3.9583333333333335,4.413793103448276,4.411764705882353,3.75,5.055555555555555,3.9166666666666665,4.571428571428571,5.4375,5.111111111111111
Scandinavia,LM-207,3.142857142857143,3.6153846153846154,5.05,4.733333333333333,4.041666666666667,5.827586206896552,5.852941176470588,3.1,5.444444444444445,4.833333333333333,5.375,4.53125,3.388888888888889
Scandinavia,LM-210,5.5,2.769230769230769,4.05,4.666666666666667,5.583333333333333,4.810344827586207,3.8529411764705883,4.05,4.944444444444445,3.611111111111111,4.196428571428571,4.125,4.388888888888889
Scandinavia,LM-211,3.0357142857142856,3.423076923076923,5.275,4.533333333333333,3.25,5.344827586206897,4.882352941176471,2.45,5.472222222222222,4.916666666666667,5.267857142857143,5.125,3.7222222222222223
Scandinavia,LM-214,3.5,3.423076923076923,4.8,5.2,4.666666666666667,5.793103448275862,5.882352941176471,3.45,5.388888888888889,4.75,5.303571428571429,3.59375,3.5555555555555554
Scandinavia,LM-217,4.321428571428571,2.269230769230769,3.4,4.5,4.708333333333333,4.620689655172414,3.823529411764706,4.45,4.75,3.4444444444444446,4.25,4.6875,5.055555555555555
Scandinavia,LM-219,2.6785714285714284,5.115384615384615,5.825,7.533333333333333,5.208333333333333,6.982758620689655,5.970588235294118,2.7,6.083333333333333,5.805555555555555,6.25,2.65625,3.1666666666666665
Scandinavia,LM-224,4.107142857142857,5.115384615384615,4.95,6.966666666666667,5.958333333333333,5.982758620689655,5.852941176470588,3.85,6.027777777777778,5.916666666666667,5.964285714285714,3.71875,4.722222222222222
Scandinavia,LM-227,4.285714285714286,3.5384615384615383,4.125,5.266666666666667,5.25,6,5.294117647058823,3.3,5.638888888888889,4.777777777777778,5.178571428571429,4.03125,2.9444444444444446
Scandinavia,LM-231,3.7142857142857144,3.076923076923077,4.9,5.133333333333334,4.041666666666667,5.689655172413793,5.705882352941177,3.3,5.444444444444445,4.611111111111111,5.178571428571429,4.1875,4.055555555555555
Scandinavia,LM-241,3.25,2.8461538461538463,4.8,4.4,3.75,4.9655172413793105,4.647058823529412,2.65,5.083333333333333,4.5,5.5,4.3125,4.722222222222222
Scandinavia,LM-243,4.964285714285714,2.923076923076923,3.65,4.266666666666667,4.041666666666667,4.810344827586207,4.4411764705882355,3.85,4.638888888888889,3.4722222222222223,4.267857142857143,5.25,4.111111111111111
Scandinavia,LM-247,5.607142857142857,3.1153846153846154,3.6,5.766666666666667,5.541666666666667,4.9655172413793105,4.705882352941177,4.7,5.305555555555555,3.6666666666666665,4.196428571428571,4.375,4.611111111111111
Scandinavia,LM-250,3.857142857142857,4.153846153846154,4.525,6.366666666666666,5.791666666666667,5.0344827586206895,5.323529411764706,4.2,5.361111111111111,4.444444444444445,5.142857142857143,4.375,4.333333333333333
Scandinavia,LM-251,4.071428571428571,2.6153846153846154,4.25,4.566666666666666,4.166666666666667,4.931034482758621,4.294117647058823,4,4.333333333333333,4.111111111111111,4.660714285714286,4.71875,5
Scandinavia,LM-252,5.035714285714286,2.576923076923077,3.9,3.8333333333333335,4.125,4.724137931034483,4.794117647058823,3.95,5,3.25,3.892857142857143,5.875,4.444444444444445
Scandinavia,WF-007,3.3214285714285716,3.6153846153846154,4.9,5.166666666666667,4.333333333333333,5.241379310344827,5.411764705882353,3.05,5.972222222222222,5.194444444444445,5.625,3.34375,4.388888888888889
Scandinavia,WF-012,3.7142857142857144,5.769230769230769,5.375,5.233333333333333,5.708333333333333,5.5344827586206895,5.823529411764706,3.35,5.583333333333333,5.25,5.553571428571429,5.09375,2.2222222222222223
Scandinavia,WF-015,3.9285714285714284,5.884615384615385,5.025,6.166666666666667,6.208333333333333,5.810344827586207,5.735294117647059,3,6.472222222222222,5.055555555555555,6.160714285714286,3.65625,3
Scandinavia,WF-020,4.678571428571429,3.076923076923077,4.175,4.233333333333333,4.708333333333333,4.431034482758621,4.411764705882353,4.1,4.916666666666667,4.166666666666667,4.696428571428571,4.84375,4.5
Scandinavia,WF-030,3.4642857142857144,3.1923076923076925,5.075,3.5,2.9166666666666665,4.931034482758621,4.382352941176471,2.25,4.916666666666667,4.416666666666667,5.446428571428571,4.96875,3.8333333333333335
Scandinavia,WF-031,3.4642857142857144,3.8076923076923075,4.775,4.5,4.625,4.706896551724138,4.352941176470588,3.4,4.944444444444445,5.055555555555555,5.517857142857143,5.03125,2.611111111111111
Scandinavia,WF-205,4.392857142857143,6.384615384615385,4.675,6.033333333333333,7.208333333333333,5.4655172413793105,6.029411764705882,3.7,6.972222222222222,5.194444444444445,6.392857142857143,4.09375,2.7222222222222223
Scandinavia,WF-208,3.142857142857143,4.615384615384615,4.525,5.1,4.166666666666667,5.482758620689655,5.882352941176471,2.75,5.833333333333333,4.805555555555555,5.553571428571429,4.875,3.611111111111111
Scandinavia,WF-210,5.678571428571429,2.0384615384615383,3.2,3.8333333333333335,4.708333333333333,3.8793103448275863,3.5588235294117645,4.4,4.305555555555555,3.3333333333333335,3.8035714285714284,5.625,6
Scandinavia,WF-211,4.142857142857143,5,5.175,5.3,5.416666666666667,5.396551724137931,4.588235294117647,3.05,6,5.555555555555555,5.678571428571429,4.3125,3.388888888888889
Scandinavia,WF-215,4.892857142857143,4.153846153846154,4.1,5.2,5.375,4.155172413793103,4.147058823529412,4.25,4.472222222222222,4.5,4.375,3.65625,5.111111111111111
Scandinavia,WF-220,3.4285714285714284,5.8076923076923075,5.325,6.5,5.583333333333333,6.293103448275862,5.823529411764706,2.4,6.388888888888889,5.944444444444445,6.696428571428571,3.15625,2.888888888888889
Scandinavia,WF-226,3.7142857142857144,2.423076923076923,4.375,4.066666666666666,3.8333333333333335,4.844827586206897,4,3,5.194444444444445,4.083333333333333,5.303571428571429,3.75,4.833333333333333
Scandinavia,WF-242,2.5357142857142856,6.230769230769231,5.625,6.933333333333334,5.666666666666667,6.103448275862069,6.117647058823529,2.8,6.444444444444445,6.055555555555555,6.267857142857143,3.34375,2.3333333333333335
Scandinavia,WF-252,4.285714285714286,4.6923076923076925,4.35,5.366666666666666,5.875,5.362068965517241,5.117647058823529,3.8,5.916666666666667,5.166666666666667,5.285714285714286,3.84375,4.722222222222222
Scandinavia,WM-003,4.25,5.576923076923077,4.65,6.666666666666667,5.5,5.827586206896552,6.705882352941177,4.05,6,5.166666666666667,5.821428571428571,4.3125,2.6666666666666665
Scandinavia,WM-009,4.535714285714286,4.576923076923077,4.65,5.533333333333333,5,5.189655172413793,6,4.05,5.388888888888889,4.305555555555555,5.392857142857143,4.625,4.222222222222222
Scandinavia,WM-016,5.25,3.3461538461538463,4.075,6.133333333333334,5.541666666666667,5.051724137931035,5.205882352941177,4.9,5.5,3.7777777777777777,4.5,5.25,4.222222222222222
Scandinavia,WM-039,3.107142857142857,2.8076923076923075,3.85,4,3,4.931034482758621,4.588235294117647,3.25,4.5,3.6944444444444446,5.178571428571429,4.90625,4.222222222222222
Scandinavia,WM-211,4.142857142857143,4.423076923076923,4.225,5.566666666666666,4.791666666666667,5.482758620689655,5.264705882352941,3.65,4.805555555555555,5.055555555555555,5.375,4.25,4.777777777777778
Scandinavia,WM-213,3.107142857142857,4.076923076923077,5.25,6.966666666666667,5.25,5.913793103448276,5.411764705882353,4.1,5.638888888888889,5.222222222222222,6.214285714285714,3.25,2.5
Scandinavia,WM-216,4.285714285714286,2.9615384615384617,4.275,3.9,3.4166666666666665,4.551724137931035,5.470588235294118,4.75,4.638888888888889,3.361111111111111,4.428571428571429,5.5625,4.666666666666667
Scandinavia,WM-217,4.285714285714286,3.6923076923076925,3.8,5.1,4.583333333333333,4.896551724137931,4.9411764705882355,4.15,4.527777777777778,4.138888888888889,4.803571428571429,4.5625,4.333333333333333
Scandinavia,WM-229,4.071428571428571,4,4.175,5.4,4.666666666666667,4.810344827586207,5.382352941176471,3.6,4.861111111111111,4.055555555555555,5.446428571428571,5.3125,4.777777777777778
Scandinavia,WM-236,3.25,2.5,3.575,4.066666666666666,3.25,4.344827586206897,3.5,4.1,4.527777777777778,3.9722222222222223,4.375,4.25,6.277777777777778
Scandinavia,WM-237,4.428571428571429,2.8461538461538463,3.6,4.233333333333333,3.4166666666666665,4.568965517241379,4.617647058823529,4.4,4.861111111111111,3.5277777777777777,4.321428571428571,4.875,6.055555555555555
Scandinavia,WM-242,4.928571428571429,4.961538461538462,4.5,5.7,5.625,5.379310344827586,4.9411764705882355,4.4,4.777777777777778,4.277777777777778,5.107142857142857,5.0625,4.5
Scandinavia,WM-243,6.178571428571429,2.769230769230769,2.7,5.533333333333333,6.75,3.6724137931034484,4.970588235294118,6.35,4.75,3.388888888888889,3.5714285714285716,4.28125,5.833333333333333
