quest_id,user_id,session_id,question_id,dv,order,starttime,endtime,q_name
1,10464,9890,4,White,4,2019-04-08T17:50:12Z,2019-04-08T17:50:45Z,ethnicity
6,10469,9894,26,CO,1,2019-04-08T17:54:31Z,2019-04-08T17:55:30Z,country
6,10469,9894,27,f,2,2019-04-08T17:54:31Z,2019-04-08T17:55:30Z,sex
6,10469,9894,28,18,3,2019-04-08T17:54:31Z,2019-04-08T17:55:30Z,age
6,10469,9894,29,NA,4,2019-04-08T17:54:31Z,2019-04-08T17:55:30Z,ethnicity
6,10471,9895,26,CO,1,2019-04-08T17:55:02Z,2019-04-08T17:55:37Z,country
6,10471,9895,27,m,2,2019-04-08T17:55:02Z,2019-04-08T17:55:37Z,sex
6,10471,9895,28,23,3,2019-04-08T17:55:02Z,2019-04-08T17:55:37Z,age
6,10471,9895,29,NA,4,2019-04-08T17:55:02Z,2019-04-08T17:55:37Z,ethnicity
6,10472,9896,26,CO,1,2019-04-08T17:55:06Z,2019-04-08T17:55:44Z,country
6,10472,9896,27,f,2,2019-04-08T17:55:06Z,2019-04-08T17:55:44Z,sex
6,10472,9896,28,20,3,2019-04-08T17:55:06Z,2019-04-08T17:55:44Z,age
6,10472,9896,29,NA,4,2019-04-08T17:55:06Z,2019-04-08T17:55:44Z,ethnicity
6,10478,9903,26,CO,1,2019-04-08T17:59:02Z,2019-04-08T18:00:12Z,country
6,10478,9903,27,f,2,2019-04-08T17:59:02Z,2019-04-08T18:00:12Z,sex
6,10478,9903,28,18,3,2019-04-08T17:59:02Z,2019-04-08T18:00:12Z,age
6,10478,9903,29,ninguno,4,2019-04-08T17:59:02Z,2019-04-08T18:00:12Z,ethnicity
6,10481,9904,26,CO,1,2019-04-08T17:59:47Z,2019-04-08T18:00:21Z,country
6,10481,9904,27,m,2,2019-04-08T17:59:47Z,2019-04-08T18:00:21Z,sex
6,10481,9904,28,23,3,2019-04-08T17:59:47Z,2019-04-08T18:00:21Z,age
6,10481,9904,29,NA,4,2019-04-08T17:59:47Z,2019-04-08T18:00:21Z,ethnicity
6,10482,9905,26,CO,1,2019-04-08T18:01:39Z,2019-04-08T18:02:15Z,country
6,10482,9905,27,m,2,2019-04-08T18:01:39Z,2019-04-08T18:02:15Z,sex
6,10482,9905,28,22,3,2019-04-08T18:01:39Z,2019-04-08T18:02:15Z,age
6,10482,9905,29,NA,4,2019-04-08T18:01:39Z,2019-04-08T18:02:15Z,ethnicity
6,10486,9908,26,CO,1,2019-04-08T18:03:25Z,2019-04-08T18:04:19Z,country
6,10486,9908,27,m,2,2019-04-08T18:03:25Z,2019-04-08T18:04:19Z,sex
6,10486,9908,28,18,3,2019-04-08T18:03:25Z,2019-04-08T18:04:19Z,age
6,10486,9908,29,NA,4,2019-04-08T18:03:25Z,2019-04-08T18:04:19Z,ethnicity
6,10487,9910,26,CO,1,2019-04-08T18:03:24Z,2019-04-08T18:05:07Z,country
6,10487,9910,27,m,2,2019-04-08T18:03:24Z,2019-04-08T18:05:07Z,sex
6,10487,9910,28,21,3,2019-04-08T18:03:24Z,2019-04-08T18:05:07Z,age
6,10487,9910,29,NA,4,2019-04-08T18:03:24Z,2019-04-08T18:05:07Z,ethnicity
6,10485,9911,26,CO,1,2019-04-08T18:03:24Z,2019-04-08T18:05:08Z,country
6,10485,9911,27,f,2,2019-04-08T18:03:24Z,2019-04-08T18:05:08Z,sex
6,10485,9911,28,19,3,2019-04-08T18:03:24Z,2019-04-08T18:05:08Z,age
6,10485,9911,29,NA,4,2019-04-08T18:03:24Z,2019-04-08T18:05:08Z,ethnicity
6,10490,9913,26,CL,1,2019-04-08T18:07:47Z,2019-04-08T18:08:33Z,country
6,10490,9913,27,m,2,2019-04-08T18:07:47Z,2019-04-08T18:08:33Z,sex
6,10490,9913,28,22,3,2019-04-08T18:07:47Z,2019-04-08T18:08:33Z,age
6,10490,9913,29,mestizo,4,2019-04-08T18:07:47Z,2019-04-08T18:08:33Z,ethnicity
6,10491,9914,26,CO,1,2019-04-08T18:07:48Z,2019-04-08T18:08:42Z,country
6,10491,9914,27,m,2,2019-04-08T18:07:48Z,2019-04-08T18:08:42Z,sex
6,10491,9914,28,18,3,2019-04-08T18:07:48Z,2019-04-08T18:08:42Z,age
6,10491,9914,29,NA,4,2019-04-08T18:07:48Z,2019-04-08T18:08:42Z,ethnicity
6,10492,9916,26,CO,1,2019-04-08T18:08:00Z,2019-04-08T18:08:57Z,country
6,10492,9916,27,m,2,2019-04-08T18:08:00Z,2019-04-08T18:08:57Z,sex
6,10492,9916,28,22,3,2019-04-08T18:08:00Z,2019-04-08T18:08:57Z,age
6,10492,9916,29,NA,4,2019-04-08T18:08:00Z,2019-04-08T18:08:57Z,ethnicity
6,10496,9917,26,CO,1,2019-04-08T18:08:34Z,2019-04-08T18:09:09Z,country
6,10496,9917,27,m,2,2019-04-08T18:08:34Z,2019-04-08T18:09:09Z,sex
6,10496,9917,28,21,3,2019-04-08T18:08:34Z,2019-04-08T18:09:09Z,age
6,10496,9917,29,NA,4,2019-04-08T18:08:34Z,2019-04-08T18:09:09Z,ethnicity
6,10496,9917,26,CO,1,2019-04-08T18:08:34Z,2019-04-08T18:09:10Z,country
6,10496,9917,27,m,2,2019-04-08T18:08:34Z,2019-04-08T18:09:10Z,sex
6,10496,9917,28,21,3,2019-04-08T18:08:34Z,2019-04-08T18:09:10Z,age
6,10496,9917,29,NA,4,2019-04-08T18:08:34Z,2019-04-08T18:09:10Z,ethnicity
6,10495,9918,26,CO,1,2019-04-08T18:08:36Z,2019-04-08T18:09:20Z,country
6,10495,9918,27,f,2,2019-04-08T18:08:36Z,2019-04-08T18:09:20Z,sex
6,10495,9918,28,19,3,2019-04-08T18:08:36Z,2019-04-08T18:09:20Z,age
6,10495,9918,29,NA,4,2019-04-08T18:08:36Z,2019-04-08T18:09:20Z,ethnicity
6,10503,9923,26,CO,1,2019-04-08T18:09:54Z,2019-04-08T18:10:22Z,country
6,10503,9923,27,m,2,2019-04-08T18:09:54Z,2019-04-08T18:10:22Z,sex
6,10503,9923,28,25,3,2019-04-08T18:09:54Z,2019-04-08T18:10:22Z,age
6,10503,9923,29,NA,4,2019-04-08T18:09:54Z,2019-04-08T18:10:22Z,ethnicity
6,10502,9924,26,CO,1,2019-04-08T18:09:52Z,2019-04-08T18:10:32Z,country
6,10502,9924,27,f,2,2019-04-08T18:09:52Z,2019-04-08T18:10:32Z,sex
6,10502,9924,28,23,3,2019-04-08T18:09:52Z,2019-04-08T18:10:32Z,age
6,10502,9924,29,NA,4,2019-04-08T18:09:52Z,2019-04-08T18:10:32Z,ethnicity
6,10506,9928,26,CO,1,2019-04-08T18:12:50Z,2019-04-08T18:13:28Z,country
6,10506,9928,27,m,2,2019-04-08T18:12:50Z,2019-04-08T18:13:28Z,sex
6,10506,9928,28,20,3,2019-04-08T18:12:50Z,2019-04-08T18:13:28Z,age
6,10506,9928,29,NA,4,2019-04-08T18:12:50Z,2019-04-08T18:13:28Z,ethnicity
1,10465,9931,1,CA,1,2019-04-08T18:15:48Z,2019-04-08T18:16:22Z,country
1,10465,9931,2,f,2,2019-04-08T18:15:48Z,2019-04-08T18:16:22Z,sex
1,10465,9931,3,20,3,2019-04-08T18:15:48Z,2019-04-08T18:16:22Z,age
1,10465,9931,4,South Asian (Indian),4,2019-04-08T18:15:48Z,2019-04-08T18:16:22Z,ethnicity
1,10509,9932,1,US,1,2019-04-08T18:18:52Z,2019-04-08T18:19:22Z,country
1,10509,9932,2,f,2,2019-04-08T18:18:52Z,2019-04-08T18:19:22Z,sex
1,10509,9932,3,19,3,2019-04-08T18:18:52Z,2019-04-08T18:19:22Z,age
1,10509,9932,4,caucasian,4,2019-04-08T18:18:52Z,2019-04-08T18:19:22Z,ethnicity
6,10515,9937,26,CO,1,2019-04-08T18:23:51Z,2019-04-08T18:24:18Z,country
6,10515,9937,27,f,2,2019-04-08T18:23:51Z,2019-04-08T18:24:18Z,sex
6,10515,9937,28,22,3,2019-04-08T18:23:51Z,2019-04-08T18:24:18Z,age
6,10515,9937,29,NA,4,2019-04-08T18:23:51Z,2019-04-08T18:24:18Z,ethnicity
6,10518,9941,26,CO,1,2019-04-08T18:26:18Z,2019-04-08T18:27:22Z,country
6,10518,9941,27,f,2,2019-04-08T18:26:18Z,2019-04-08T18:27:22Z,sex
6,10518,9941,28,19,3,2019-04-08T18:26:18Z,2019-04-08T18:27:22Z,age
6,10518,9941,29,NA,4,2019-04-08T18:26:18Z,2019-04-08T18:27:22Z,ethnicity
6,10524,9946,26,CO,1,2019-04-08T18:51:40Z,2019-04-08T18:52:35Z,country
6,10524,9946,27,m,2,2019-04-08T18:51:40Z,2019-04-08T18:52:35Z,sex
6,10524,9946,28,21,3,2019-04-08T18:51:40Z,2019-04-08T18:52:35Z,age
6,10524,9946,29,NA,4,2019-04-08T18:51:40Z,2019-04-08T18:52:35Z,ethnicity
6,10526,9947,26,CO,1,2019-04-08T18:53:49Z,2019-04-08T18:55:02Z,country
6,10526,9947,27,f,2,2019-04-08T18:53:49Z,2019-04-08T18:55:02Z,sex
6,10526,9947,28,18,3,2019-04-08T18:53:49Z,2019-04-08T18:55:02Z,age
6,10526,9947,29,NA,4,2019-04-08T18:53:49Z,2019-04-08T18:55:02Z,ethnicity
1,10532,9952,1,CA,1,2019-04-08T19:02:52Z,2019-04-08T19:03:34Z,country
1,10532,9952,2,m,2,2019-04-08T19:02:52Z,2019-04-08T19:03:34Z,sex
1,10532,9952,3,20,3,2019-04-08T19:02:52Z,2019-04-08T19:03:34Z,age
1,10532,9952,4,Chinese,4,2019-04-08T19:02:52Z,2019-04-08T19:03:34Z,ethnicity
1,10531,9954,1,CA,1,2019-04-08T19:02:50Z,2019-04-08T19:03:42Z,country
1,10531,9954,2,m,2,2019-04-08T19:02:50Z,2019-04-08T19:03:42Z,sex
1,10531,9954,3,21,3,2019-04-08T19:02:50Z,2019-04-08T19:03:42Z,age
1,10531,9954,4,Asian,4,2019-04-08T19:02:50Z,2019-04-08T19:03:42Z,ethnicity
6,10534,9956,26,CO,1,2019-04-08T19:12:54Z,2019-04-08T19:14:04Z,country
6,10534,9956,27,f,2,2019-04-08T19:12:54Z,2019-04-08T19:14:04Z,sex
6,10534,9956,28,25,3,2019-04-08T19:12:54Z,2019-04-08T19:14:04Z,age
6,10534,9956,29,NA,4,2019-04-08T19:12:54Z,2019-04-08T19:14:04Z,ethnicity
6,10537,9959,26,CO,1,2019-04-08T19:25:52Z,2019-04-08T19:26:33Z,country
6,10537,9959,27,f,2,2019-04-08T19:25:52Z,2019-04-08T19:26:33Z,sex
6,10537,9959,28,21,3,2019-04-08T19:25:52Z,2019-04-08T19:26:33Z,age
6,10537,9959,29,NA,4,2019-04-08T19:25:52Z,2019-04-08T19:26:33Z,ethnicity
6,10538,9960,26,CO,1,2019-04-08T19:27:02Z,2019-04-08T19:27:30Z,country
6,10538,9960,27,m,2,2019-04-08T19:27:02Z,2019-04-08T19:27:30Z,sex
6,10538,9960,28,39,3,2019-04-08T19:27:02Z,2019-04-08T19:27:30Z,age
6,10538,9960,29,NA,4,2019-04-08T19:27:02Z,2019-04-08T19:27:30Z,ethnicity
6,10545,9966,26,CO,1,2019-04-08T19:29:53Z,2019-04-08T19:30:29Z,country
6,10545,9966,27,f,2,2019-04-08T19:29:53Z,2019-04-08T19:30:29Z,sex
6,10545,9966,28,21,3,2019-04-08T19:29:53Z,2019-04-08T19:30:29Z,age
6,10545,9966,29,NA,4,2019-04-08T19:29:53Z,2019-04-08T19:30:29Z,ethnicity
6,10544,9967,26,CO,1,2019-04-08T19:29:45Z,2019-04-08T19:30:38Z,country
6,10544,9967,27,f,2,2019-04-08T19:29:45Z,2019-04-08T19:30:38Z,sex
6,10544,9967,28,18,3,2019-04-08T19:29:45Z,2019-04-08T19:30:38Z,age
6,10544,9967,29,NA,4,2019-04-08T19:29:45Z,2019-04-08T19:30:38Z,ethnicity
6,10550,9972,26,CO,1,2019-04-08T19:36:22Z,2019-04-08T19:36:55Z,country
6,10550,9972,27,f,2,2019-04-08T19:36:22Z,2019-04-08T19:36:55Z,sex
6,10550,9972,28,20,3,2019-04-08T19:36:22Z,2019-04-08T19:36:55Z,age
6,10550,9972,29,NA,4,2019-04-08T19:36:22Z,2019-04-08T19:36:55Z,ethnicity
6,10555,9974,26,CO,1,2019-04-08T19:41:18Z,2019-04-08T19:41:58Z,country
6,10555,9974,27,m,2,2019-04-08T19:41:18Z,2019-04-08T19:41:58Z,sex
6,10555,9974,28,20,3,2019-04-08T19:41:18Z,2019-04-08T19:41:58Z,age
6,10555,9974,29,NA,4,2019-04-08T19:41:18Z,2019-04-08T19:41:58Z,ethnicity
6,10552,9977,26,CO,1,2019-04-08T19:41:10Z,2019-04-08T19:41:59Z,country
6,10552,9977,27,f,2,2019-04-08T19:41:10Z,2019-04-08T19:41:59Z,sex
6,10552,9977,28,20,3,2019-04-08T19:41:10Z,2019-04-08T19:41:59Z,age
6,10552,9977,29,NINGUNO,4,2019-04-08T19:41:10Z,2019-04-08T19:41:59Z,ethnicity
6,10561,9983,26,CO,1,2019-04-08T19:48:00Z,2019-04-08T19:48:53Z,country
6,10561,9983,27,f,2,2019-04-08T19:48:00Z,2019-04-08T19:48:53Z,sex
6,10561,9983,28,22,3,2019-04-08T19:48:00Z,2019-04-08T19:48:53Z,age
6,10561,9983,29,NA,4,2019-04-08T19:48:00Z,2019-04-08T19:48:53Z,ethnicity
6,10563,9986,26,CO,1,2019-04-08T19:52:53Z,2019-04-08T19:53:33Z,country
6,10563,9986,27,f,2,2019-04-08T19:52:53Z,2019-04-08T19:53:33Z,sex
6,10563,9986,28,19,3,2019-04-08T19:52:53Z,2019-04-08T19:53:33Z,age
6,10563,9986,29,NA,4,2019-04-08T19:52:53Z,2019-04-08T19:53:33Z,ethnicity
6,10568,9988,26,CO,1,2019-04-08T19:53:09Z,2019-04-08T19:53:43Z,country
6,10568,9988,27,f,2,2019-04-08T19:53:09Z,2019-04-08T19:53:43Z,sex
6,10568,9988,28,20,3,2019-04-08T19:53:09Z,2019-04-08T19:53:43Z,age
6,10568,9988,29,NA,4,2019-04-08T19:53:09Z,2019-04-08T19:53:43Z,ethnicity
6,10567,9989,26,CO,1,2019-04-08T19:53:03Z,2019-04-08T19:53:44Z,country
6,10567,9989,27,f,2,2019-04-08T19:53:03Z,2019-04-08T19:53:44Z,sex
6,10567,9989,28,18,3,2019-04-08T19:53:03Z,2019-04-08T19:53:44Z,age
6,10567,9989,29,NA,4,2019-04-08T19:53:03Z,2019-04-08T19:53:44Z,ethnicity
6,10572,9994,26,CO,1,2019-04-08T19:55:02Z,2019-04-08T19:56:00Z,country
6,10572,9994,27,m,2,2019-04-08T19:55:02Z,2019-04-08T19:56:00Z,sex
6,10572,9994,28,20,3,2019-04-08T19:55:02Z,2019-04-08T19:56:00Z,age
6,10572,9994,29,NA,4,2019-04-08T19:55:02Z,2019-04-08T19:56:00Z,ethnicity
6,10578,9999,26,CO,1,2019-04-08T19:58:38Z,2019-04-08T19:59:24Z,country
6,10578,9999,27,f,2,2019-04-08T19:58:38Z,2019-04-08T19:59:24Z,sex
6,10578,9999,28,19,3,2019-04-08T19:58:38Z,2019-04-08T19:59:24Z,age
6,10578,9999,29,NA,4,2019-04-08T19:58:38Z,2019-04-08T19:59:24Z,ethnicity
6,10586,10007,26,CO,1,2019-04-08T20:10:11Z,2019-04-08T20:10:46Z,country
6,10586,10007,27,f,2,2019-04-08T20:10:11Z,2019-04-08T20:10:46Z,sex
6,10586,10007,28,19,3,2019-04-08T20:10:11Z,2019-04-08T20:10:46Z,age
6,10586,10007,29,NA,4,2019-04-08T20:10:11Z,2019-04-08T20:10:46Z,ethnicity
6,10585,10008,26,CO,1,2019-04-08T20:10:06Z,2019-04-08T20:10:49Z,country
6,10585,10008,27,f,2,2019-04-08T20:10:06Z,2019-04-08T20:10:49Z,sex
6,10585,10008,28,19,3,2019-04-08T20:10:06Z,2019-04-08T20:10:49Z,age
6,10585,10008,29,NA,4,2019-04-08T20:10:06Z,2019-04-08T20:10:49Z,ethnicity
6,10588,10010,26,CO,1,2019-04-08T20:12:19Z,2019-04-08T20:13:22Z,country
6,10588,10010,27,f,2,2019-04-08T20:12:19Z,2019-04-08T20:13:22Z,sex
6,10588,10010,28,40,3,2019-04-08T20:12:19Z,2019-04-08T20:13:22Z,age
6,10588,10010,29,NA,4,2019-04-08T20:12:19Z,2019-04-08T20:13:22Z,ethnicity
6,10589,10012,26,CO,1,2019-04-08T20:13:57Z,2019-04-08T20:15:08Z,country
6,10589,10012,27,m,2,2019-04-08T20:13:57Z,2019-04-08T20:15:08Z,sex
6,10589,10012,28,20,3,2019-04-08T20:13:57Z,2019-04-08T20:15:08Z,age
6,10589,10012,29,NA,4,2019-04-08T20:13:57Z,2019-04-08T20:15:08Z,ethnicity
6,10592,10013,26,CO,1,2019-04-08T20:15:11Z,2019-04-08T20:15:44Z,country
6,10592,10013,27,m,2,2019-04-08T20:15:11Z,2019-04-08T20:15:44Z,sex
6,10592,10013,28,24,3,2019-04-08T20:15:11Z,2019-04-08T20:15:44Z,age
6,10592,10013,29,NA,4,2019-04-08T20:15:11Z,2019-04-08T20:15:44Z,ethnicity
6,10591,10014,26,CO,1,2019-04-08T20:14:45Z,2019-04-08T20:15:48Z,country
6,10591,10014,27,no,2,2019-04-08T20:14:45Z,2019-04-08T20:15:48Z,sex
6,10591,10014,28,19,3,2019-04-08T20:14:45Z,2019-04-08T20:15:48Z,age
6,10591,10014,29,NA,4,2019-04-08T20:14:45Z,2019-04-08T20:15:48Z,ethnicity
6,10593,10015,26,CO,1,2019-04-08T20:20:07Z,2019-04-08T20:20:58Z,country
6,10593,10015,27,m,2,2019-04-08T20:20:07Z,2019-04-08T20:20:58Z,sex
6,10593,10015,28,19,3,2019-04-08T20:20:07Z,2019-04-08T20:20:58Z,age
6,10593,10015,29,NA,4,2019-04-08T20:20:07Z,2019-04-08T20:20:58Z,ethnicity
6,10595,10017,26,CO,1,2019-04-08T20:20:48Z,2019-04-08T20:23:25Z,country
6,10595,10017,27,f,2,2019-04-08T20:20:48Z,2019-04-08T20:23:25Z,sex
6,10595,10017,28,41,3,2019-04-08T20:20:48Z,2019-04-08T20:23:25Z,age
6,10595,10017,29,NA,4,2019-04-08T20:20:48Z,2019-04-08T20:23:25Z,ethnicity
6,10596,10018,26,CO,1,2019-04-08T20:24:38Z,2019-04-08T20:25:44Z,country
6,10596,10018,27,f,2,2019-04-08T20:24:38Z,2019-04-08T20:25:44Z,sex
6,10596,10018,28,43,3,2019-04-08T20:24:38Z,2019-04-08T20:25:44Z,age
6,10596,10018,29,NA,4,2019-04-08T20:24:38Z,2019-04-08T20:25:44Z,ethnicity
6,10598,10020,26,CO,1,2019-04-08T20:28:00Z,2019-04-08T20:28:43Z,country
6,10598,10020,27,m,2,2019-04-08T20:28:00Z,2019-04-08T20:28:43Z,sex
6,10598,10020,28,22,3,2019-04-08T20:28:00Z,2019-04-08T20:28:43Z,age
6,10598,10020,29,NA,4,2019-04-08T20:28:00Z,2019-04-08T20:28:43Z,ethnicity
6,10599,10021,26,CO,1,2019-04-08T20:29:38Z,2019-04-08T20:30:39Z,country
6,10599,10021,27,f,2,2019-04-08T20:29:38Z,2019-04-08T20:30:39Z,sex
6,10599,10021,28,21,3,2019-04-08T20:29:38Z,2019-04-08T20:30:39Z,age
6,10599,10021,29,NA,4,2019-04-08T20:29:38Z,2019-04-08T20:30:39Z,ethnicity
1,10601,10024,1,US,1,2019-04-08T20:33:41Z,2019-04-08T20:34:48Z,country
1,10601,10024,2,f,2,2019-04-08T20:33:41Z,2019-04-08T20:34:48Z,sex
1,10601,10024,3,19,3,2019-04-08T20:33:41Z,2019-04-08T20:34:48Z,age
1,10601,10024,4,Asian American,4,2019-04-08T20:33:41Z,2019-04-08T20:34:48Z,ethnicity
1,10604,10025,1,US,1,2019-04-08T20:34:05Z,2019-04-08T20:34:50Z,country
1,10604,10025,2,f,2,2019-04-08T20:34:05Z,2019-04-08T20:34:50Z,sex
1,10604,10025,3,19,3,2019-04-08T20:34:05Z,2019-04-08T20:34:50Z,age
1,10604,10025,4,Mexican,4,2019-04-08T20:34:05Z,2019-04-08T20:34:50Z,ethnicity
1,10605,10027,1,US,1,2019-04-08T20:35:13Z,2019-04-08T20:35:51Z,country
1,10605,10027,2,f,2,2019-04-08T20:35:13Z,2019-04-08T20:35:51Z,sex
1,10605,10027,3,19,3,2019-04-08T20:35:13Z,2019-04-08T20:35:51Z,age
1,10605,10027,4,White/European American,4,2019-04-08T20:35:13Z,2019-04-08T20:35:51Z,ethnicity
6,10606,10028,26,CO,1,2019-04-08T20:35:53Z,2019-04-08T20:36:26Z,country
6,10606,10028,27,m,2,2019-04-08T20:35:53Z,2019-04-08T20:36:26Z,sex
6,10606,10028,28,23,3,2019-04-08T20:35:53Z,2019-04-08T20:36:26Z,age
6,10606,10028,29,NA,4,2019-04-08T20:35:53Z,2019-04-08T20:36:26Z,ethnicity
6,10611,10034,26,CO,1,2019-04-08T20:40:30Z,2019-04-08T20:41:20Z,country
6,10611,10034,27,m,2,2019-04-08T20:40:30Z,2019-04-08T20:41:20Z,sex
6,10611,10034,28,19,3,2019-04-08T20:40:30Z,2019-04-08T20:41:20Z,age
6,10611,10034,29,NA,4,2019-04-08T20:40:30Z,2019-04-08T20:41:20Z,ethnicity
6,10616,10037,26,CO,1,2019-04-08T20:41:24Z,2019-04-08T20:42:11Z,country
6,10616,10037,27,f,2,2019-04-08T20:41:24Z,2019-04-08T20:42:11Z,sex
6,10616,10037,28,18,3,2019-04-08T20:41:24Z,2019-04-08T20:42:11Z,age
6,10616,10037,29,NA,4,2019-04-08T20:41:24Z,2019-04-08T20:42:11Z,ethnicity
6,10622,10044,26,CO,1,2019-04-08T20:52:48Z,2019-04-08T20:53:41Z,country
6,10622,10044,27,m,2,2019-04-08T20:52:48Z,2019-04-08T20:53:41Z,sex
6,10622,10044,28,20,3,2019-04-08T20:52:48Z,2019-04-08T20:53:41Z,age
6,10622,10044,29,NA,4,2019-04-08T20:52:48Z,2019-04-08T20:53:41Z,ethnicity
6,10623,10045,26,CO,1,2019-04-08T20:52:59Z,2019-04-08T20:53:45Z,country
6,10623,10045,27,f,2,2019-04-08T20:52:59Z,2019-04-08T20:53:45Z,sex
6,10623,10045,28,18,3,2019-04-08T20:52:59Z,2019-04-08T20:53:45Z,age
6,10623,10045,29,NA,4,2019-04-08T20:52:59Z,2019-04-08T20:53:45Z,ethnicity
6,10632,10053,26,CO,1,2019-04-08T21:23:23Z,2019-04-08T21:24:15Z,country
6,10632,10053,27,m,2,2019-04-08T21:23:23Z,2019-04-08T21:24:15Z,sex
6,10632,10053,28,22,3,2019-04-08T21:23:23Z,2019-04-08T21:24:15Z,age
6,10632,10053,29,NA,4,2019-04-08T21:23:23Z,2019-04-08T21:24:15Z,ethnicity
6,10634,10055,26,CO,1,2019-04-08T21:29:22Z,2019-04-08T21:30:09Z,country
6,10634,10055,27,f,2,2019-04-08T21:29:22Z,2019-04-08T21:30:09Z,sex
6,10634,10055,28,20,3,2019-04-08T21:29:22Z,2019-04-08T21:30:09Z,age
6,10634,10055,29,NA,4,2019-04-08T21:29:22Z,2019-04-08T21:30:09Z,ethnicity
6,10635,10056,26,CO,1,2019-04-08T21:29:34Z,2019-04-08T21:30:31Z,country
6,10635,10056,27,f,2,2019-04-08T21:29:34Z,2019-04-08T21:30:31Z,sex
6,10635,10056,28,20,3,2019-04-08T21:29:34Z,2019-04-08T21:30:31Z,age
6,10635,10056,29,NA,4,2019-04-08T21:29:34Z,2019-04-08T21:30:31Z,ethnicity
1,10631,10057,1,US,1,2019-04-08T21:21:35Z,2019-04-08T21:30:34Z,country
1,10631,10057,2,f,2,2019-04-08T21:21:35Z,2019-04-08T21:30:34Z,sex
1,10631,10057,3,19,3,2019-04-08T21:21:35Z,2019-04-08T21:30:34Z,age
1,10631,10057,4,Asian American,4,2019-04-08T21:21:35Z,2019-04-08T21:30:34Z,ethnicity
6,10640,10062,26,CL,1,2019-04-08T22:22:02Z,2019-04-08T22:23:17Z,country
6,10640,10062,27,m,2,2019-04-08T22:22:02Z,2019-04-08T22:23:17Z,sex
6,10640,10062,28,64,3,2019-04-08T22:22:02Z,2019-04-08T22:23:17Z,age
6,10640,10062,29,NA,4,2019-04-08T22:22:02Z,2019-04-08T22:23:17Z,ethnicity
1,10641,10063,1,US,1,2019-04-08T22:31:18Z,2019-04-08T22:32:42Z,country
1,10641,10063,2,f,2,2019-04-08T22:31:18Z,2019-04-08T22:32:42Z,sex
1,10641,10063,3,21,3,2019-04-08T22:31:18Z,2019-04-08T22:32:42Z,age
1,10641,10063,4,Mexican,4,2019-04-08T22:31:18Z,2019-04-08T22:32:42Z,ethnicity
1,10646,10068,1,US,1,2019-04-08T23:57:02Z,2019-04-08T23:57:37Z,country
1,10646,10068,2,m,2,2019-04-08T23:57:02Z,2019-04-08T23:57:37Z,sex
1,10646,10068,3,19,3,2019-04-08T23:57:02Z,2019-04-08T23:57:37Z,age
1,10646,10068,4,Latino,4,2019-04-08T23:57:02Z,2019-04-08T23:57:37Z,ethnicity
1,10649,10070,1,US,1,2019-04-09T00:42:13Z,2019-04-09T00:42:47Z,country
1,10649,10070,2,m,2,2019-04-09T00:42:13Z,2019-04-09T00:42:47Z,sex
1,10649,10070,3,18,3,2019-04-09T00:42:13Z,2019-04-09T00:42:47Z,age
1,10649,10070,4,Caucasian,4,2019-04-09T00:42:13Z,2019-04-09T00:42:47Z,ethnicity
1,10647,10071,1,US,1,2019-04-09T00:42:29Z,2019-04-09T00:43:09Z,country
1,10647,10071,2,f,2,2019-04-09T00:42:29Z,2019-04-09T00:43:09Z,sex
1,10647,10071,3,20,3,2019-04-09T00:42:29Z,2019-04-09T00:43:09Z,age
1,10647,10071,4,Asian,4,2019-04-09T00:42:29Z,2019-04-09T00:43:09Z,ethnicity
1,10651,10073,1,US,1,2019-04-09T02:11:14Z,2019-04-09T02:11:48Z,country
1,10651,10073,2,f,2,2019-04-09T02:11:14Z,2019-04-09T02:11:48Z,sex
1,10651,10073,3,20,3,2019-04-09T02:11:14Z,2019-04-09T02:11:48Z,age
1,10651,10073,4,African American,4,2019-04-09T02:11:14Z,2019-04-09T02:11:48Z,ethnicity
1,10655,10075,1,AU,1,2019-04-09T03:59:30Z,2019-04-09T04:00:45Z,country
1,10655,10075,2,f,2,2019-04-09T03:59:30Z,2019-04-09T04:00:45Z,sex
1,10655,10075,3,NA,3,2019-04-09T03:59:30Z,2019-04-09T04:00:45Z,age
1,10655,10075,4,Half Australian Half Japanese,4,2019-04-09T03:59:30Z,2019-04-09T04:00:45Z,ethnicity
1,10655,10075,1,AU,1,2019-04-09T04:01:14Z,2019-04-09T04:01:36Z,country
1,10655,10075,2,f,2,2019-04-09T04:01:14Z,2019-04-09T04:01:36Z,sex
1,10655,10075,3,21,3,2019-04-09T04:01:14Z,2019-04-09T04:01:36Z,age
1,10655,10075,4,Australian,4,2019-04-09T04:01:14Z,2019-04-09T04:01:36Z,ethnicity
1,10657,10076,1,AU,1,2019-04-09T04:07:57Z,2019-04-09T04:08:31Z,country
1,10657,10076,2,f,2,2019-04-09T04:07:57Z,2019-04-09T04:08:31Z,sex
1,10657,10076,3,22,3,2019-04-09T04:07:57Z,2019-04-09T04:08:31Z,age
1,10657,10076,4,Australian,4,2019-04-09T04:07:57Z,2019-04-09T04:08:31Z,ethnicity
1,10656,10077,1,AU,1,2019-04-09T04:19:49Z,2019-04-09T04:20:47Z,country
1,10656,10077,2,f,2,2019-04-09T04:19:49Z,2019-04-09T04:20:47Z,sex
